OTUID,2%,9%,25%,50%,75%,91%,98%
4d47b0f9bd00852e8148fcfcead25c70,0,0,2,18,68,128.59,167.02
7cc503ed6db8361c2e14b0f299a58df7,0,0,0,14.5,116,269.27,542.06
a2c3631b8f9cc7a06aac856a707647e6,0,0,0,14.5,68.25,106.83,205.74
b587fe14b9d8d45fbcc2e6cfb9383a93,0,0,0,14,57.75,119.21,156.38
d44532ddd05c25fdbcb2a8ed35e7951e,0,0,0,12.5,33,91.28,98.84
33a0f7c122696ae451dec48092073e2e,0,0,2.25,12.5,37,63.46,147.88
9b095f4aaa97f24647dd8d2935a82a55,0,0,1.5,12.5,36.25,65.32,82.96
dede68dbc0661af0f11541605b3b9d5b,0,0,0,12,36,62.84,85.52
ff6daec569f11e8ecd88a1eb1f6d0678,0,0,7.25,11.5,39.25,52.52,57.56
ae8d5fbe17dc52c3dd3f85e6e379f6a3,0,0,0,10,18.25,43.09,50.02
f02c5a92a1fa964a4b2e8dddf075df1c,0,0,0,9.5,45.5,128.81,191.18
4405cb6204059bb276501fce1c673f36,0,0,0,9,21.25,34.52,39.56
e7dda14f2020bb1da5af99886b9c1cfd,0,0,0,8.5,17.75,1038.2,1214.6
499eec271fc240cb6c2c58a4671fc2e8,0,0,0,8.5,19,28.47,36.66
a5856b277892edecb674b54235e9c3f9,0,0,0,8,24.75,34.76,37.28
4b7cb404fec4c215f8d9180c1c55a1a8,0,0,1.25,8,198.75,400.12,430.36
2f5ec89a25d4b087dc0c00ffa4ba8946,0,0,0,7.5,31.75,54.18,68.04
a67d749cf07f46ba04324c64023e6434,0,0,0,7.5,28,38.9,45.2
d08982a97786631332bddb0acc34c414,0,0,0,6,41.5,104.89,250.42
e5ce7ab8a6a0d4696470494317b88a45,0,0,0,6,22,76.59,115.02
2aac05de665bc36308abaa0612eccbb0,0,0,0,6,15,20.19,20.82
b24f5838b3586b1cb541d14ac5289861,0,0,0,5.5,22,98.32,115.96
1fb6da3053c51de1ce8b5b8d754bbd6c,0,0,0,5,30.25,40.71,46.38
d464eee613ac4395c8f6ce3943a0f841,0,0,0,4,27,256.81,382.18
995d6223e82b40fe8e16f30880f8d15c,0,0,0,4,41,70.07,103.46
01edd53eeb2aab1dcd71b4f1f55d05a4,0,0,0,4,36,85.28,92.84
181083a73332b4b63d07abf09ae25214,0,0,0,3.5,66,158.36,375.08
3f7a486c64016b4169a894fdd3262dc4,0,0,0,2.5,21.5,30.57,32.46
d2e9260763d42ee5577341baa9574ac3,0,0,0,2,17.5,22.95,26.1
636986dac6cbf7a8ea7f677a4011453b,0,0,0,2,9.5,16.38,17.64
4a9724d292d19c24500e55edd63bc95f,0,0,0,1,42.75,113.23,123.94
a0fa0fdb5e8d8c8598d96bbbff1a1ff4,0,0,0,0.5,13.5,18.19,18.82
