OTUID,2%,9%,25%,50%,75%,91%,98%
97b654d8bd13ca0beef3d7b939d9d455,0,0,0,13,48.75,90.9,97.2
d04f0bbef34fa69d99cfbca519a218fb,0,0,0,12.5,23.5,128.21,165.38
e1f76db59e229ae1654da2dab7be3075,0,0,0,12.5,37.5,91.51,109.78
d464eee613ac4395c8f6ce3943a0f841,0,0,0,12,75.75,237.64,713.92
4405cb6204059bb276501fce1c673f36,0,0,1,11.5,41.25,102.2,152.6
d44532ddd05c25fdbcb2a8ed35e7951e,0,0,0,11,85.25,163.26,197.28
b24f5838b3586b1cb541d14ac5289861,0,0,0,11,57.25,92.81,155.18
4b0728eafc19e8e712a7483e055fa79a,0,0,0,10,24,27.38,28.64
9b095f4aaa97f24647dd8d2935a82a55,0,0,0,10,78.75,116.89,136.42
6dcddab2b62d1515569453ea9be6642e,0,0,0,10,87.5,171.62,296.36
f30fcff7aa05e31a64283dcf83b7ddd8,0,0,0,10,44.25,70.19,133.82
17c2d0ecc8d210a2f48e1d675de70adb,0,0,0,9.5,19,48.89,68.42
4b7cb404fec4c215f8d9180c1c55a1a8,0,0,0,9,263.5,602.74,1135.72
90e38fe6b561a8f7d97340976b05d0cd,0,0,0,9,45.25,68.97,108.66
181083a73332b4b63d07abf09ae25214,0,0,0,9,117,434.32,577.96
1cff266692eeb22c266d2d026b09ca0a,0,0,0,9,17,45.04,55.12
9a388672ef0064ac708688aca403fab6,0,0,0,8.5,27,44.8,57.4
e5ce7ab8a6a0d4696470494317b88a45,0,0,0,8.5,69.5,135.9,268.2
3bbd59c6f6700cd40f6b3c2d0372033d,0,0,0,8,15,51.19,114.82
695778d44cc054056d332438475032c0,0,0,0,8,34.75,49.79,75.62
766ce8e61917254b65b9bd0080a454fb,0,0,0,8,59.75,71.38,72.64
e6be02669fa2b49a9cfd8e1c67426663,0,0,0,7.5,30.75,58.13,75.14
ab90ac683e9423b8edca9ee11b5d129f,0,0,0,7,62.75,86.9,93.2
d582a7448037a55387ba0ce001f69a93,0,0,0,6.5,57.5,85.16,125.48
8dd8bc46e5dccd1cd39ec5888b89d715,0,0,0,6,15.75,35.41,59.98
61d32b20e3d50a56ed0d9c7e54adc864,0,0,0,6,13.5,79.85,89.3
721d6345b84d6768b72ee1b3a4ab84f4,0,0,0,6,38,168.56,183.68
4127ed1a1e8f9dac46c2895299b26505,0,0,0,5.5,95,485.48,1614.44
a0e49f9a268a20eb99117bca0a5d0866,0,0,0,5.5,27,38.93,68.54
96e7fd97c61af46606a9035c747e7efa,0,0,0,5,20.75,100.27,184.06
fb3d50dfbf4f31a0e858d084f82adc99,0,0,0,5,35,40.76,43.28
4d47b0f9bd00852e8148fcfcead25c70,0,0,0,5,36.75,454.99,468.22
718fd5649f65dd9b5d717d153e63fa46,0,0,0,4,15,21.95,25.1
dd9f2fd3d7c05299d6b7f2b32e5947bd,0,0,0,3.5,10.5,18.65,40.7
f02c5a92a1fa964a4b2e8dddf075df1c,0,0,0,2.5,79.5,234.48,481.44
